 BusinessId , FinancialYearId , Revenue , TaxPayable 
 40 , 2 , 52731 , 23416 
 970 , 3 , 37729 , 20796 
 608 , 6 , 3651 , 22034 
 691 , 2 , 82564 , 16035 
 482 , 3 , 39326 , 17690 
 705 , 3 , 97746 , 22087 
 266 , 8 , 39032 , 6551 
 907 , 4 , 78772 , 5864 
 904 , 1 , 76541 , 13965 
 402 , 7 , 34242 , 8988 
 15 , 7 , 99575 , 29210 
 15 , 1 , 16506 , 3556 
 60 , 1 , 83994 , 15788 
 9 , 5 , 75246 , 25000 
 455 , 2 , 89199 , 21727 
 822 , 3 , 57739 , 14157 
 803 , 6 , 38880 , 25729 
 878 , 8 , 65291 , 1976 
 677 , 5 , 34818 , 28131 
 176 , 3 , 88433 , 19160 
 837 , 3 , 25497 , 22409 
 217 , 2 , 61989 , 7965 
 180 , 7 , 44009 , 19361 
 144 , 4 , 6323 , 15205 
 648 , 7 , 87311 , 33011 
 930 , 7 , 80667 , 18127 
 604 , 5 , 63912 , 15347 
 874 , 2 , 50577 , 8251 
 16 , 5 , 51421 , 14516 
 818 , 2 , 42929 , 31125 
 108 , 2 , 33997 , 31583 
 309 , 8 , 37206 , 20589 
 818 , 5 , 36129 , 10380 
 700 , 1 , 64644 , 22397 
 947 , 3 , 7702 , 1400 
 70 , 7 , 21992 , 23636 
 239 , 8 , 24434 , 20603 
 639 , 5 , 44165 , 8268 
 528 , 1 , 89365 , 31615 
 220 , 5 , 81246 , 33503 
 544 , 8 , 11878 , 3206 
 211 , 4 , 50311 , 27335 
 86 , 3 , 61922 , 20392 
 5 , 6 , 13024 , 25922 
 874 , 4 , 66328 , 26535 
 82 , 8 , 51039 , 23932 
 782 , 1 , 12576 , 33393 
 893 , 5 , 15712 , 22216 
 612 , 6 , 36532 , 5049 
 175 , 2 , 39337 , 22085 
 657 , 3 , 6949 , 9607 
 939 , 7 , 15142 , 12554 
 626 , 4 , 91520 , 11305 
 844 , 5 , 32337 , 31504 
 219 , 6 , 95250 , 11255 
 510 , 1 , 90742 , 15451 
 432 , 4 , 93721 , 1434 
 128 , 3 , 97328 , 6828 
 11 , 3 , 95254 , 18024 
 847 , 5 , 58660 , 34563 
 756 , 7 , 33833 , 6740 
 382 , 6 , 88455 , 33301 
 354 , 8 , 27351 , 26348 
 625 , 7 , 33611 , 17840 
 944 , 6 , 244 , 12406 
 397 , 8 , 62368 , 8620 
 484 , 4 , 80377 , 28176 
 490 , 1 , 19350 , 28391 
 97 , 3 , 67544 , 23600 
 496 , 3 , 67206 , 33092 
 63 , 3 , 33304 , 28555 
 216 , 1 , 94715 , 17461 
 827 , 7 , 75927 , 5362 
 378 , 1 , 53573 , 29628 
 283 , 4 , 76554 , 15954 
 834 , 8 , 75187 , 30074 
 257 , 7 , 67 , 22573 
 936 , 2 , 30984 , 28439 
 279 , 8 , 39995 , 23671 
 316 , 8 , 36271 , 9079 
 746 , 6 , 68090 , 19735 
 660 , 1 , 48200 , 28132 
 465 , 5 , 14045 , 3201 
 758 , 3 , 12084 , 27431 
 922 , 8 , 35979 , 21518 
 429 , 3 , 18854 , 19028 
 55 , 4 , 45687 , 9284 
 897 , 8 , 3791 , 13877 
 932 , 4 , 69394 , 11141 
 50 , 3 , 16960 , 20949 
 76 , 3 , 28271 , 22201 
 233 , 6 , 27106 , 13774 
 932 , 3 , 48912 , 25245 
 299 , 5 , 30704 , 32052 
 862 , 7 , 47412 , 26763 
 863 , 2 , 23424 , 4905 
 960 , 4 , 22960 , 987 
 554 , 5 , 28310 , 2552 
 538 , 8 , 12779 , 13516 
 645 , 5 , 3960 , 17914 
 164 , 4 , 70662 , 30756 
 471 , 1 , 93227 , 5001 
 898 , 2 , 48168 , 33617 
 852 , 3 , 69326 , 6958 
 708 , 7 , 6032 , 28531 
 766 , 3 , 12235 , 27147 
 284 , 1 , 39216 , 7192 
 787 , 3 , 37946 , 16677 
 387 , 1 , 55783 , 15549 
 708 , 7 , 20063 , 16182 
 917 , 2 , 90675 , 27878 
 729 , 3 , 62736 , 7996 
 819 , 4 , 57333 , 18158 
 367 , 4 , 58982 , 8945 
 50 , 7 , 90571 , 14828 
 931 , 7 , 85634 , 13608 
 858 , 2 , 74409 , 30099 
 41 , 6 , 15267 , 33918 
 137 , 8 , 97632 , 31323 
 87 , 4 , 81391 , 28378 
 663 , 4 , 16680 , 34336 
 139 , 4 , 76586 , 14299 
 235 , 5 , 49956 , 17249 
 248 , 8 , 50584 , 2650 
 288 , 1 , 38934 , 10890 
 641 , 6 , 6198 , 14780 
 171 , 7 , 45802 , 27217 
 829 , 3 , 45222 , 8310 
 29 , 2 , 6160 , 2864 
 807 , 3 , 53130 , 11049 
 255 , 4 , 52226 , 29087 
 77 , 3 , 71757 , 20021 
 590 , 3 , 18205 , 14923 
 715 , 3 , 36035 , 5756 
 499 , 5 , 65610 , 13323 
 963 , 6 , 74863 , 14733 
 513 , 7 , 31 , 29515 
 195 , 2 , 44720 , 31244 
 962 , 5 , 6052 , 33900 
 569 , 6 , 23744 , 29371 
 687 , 3 , 79638 , 11836 
 624 , 1 , 7740 , 27608 
 859 , 8 , 48008 , 33328 
 901 , 5 , 49330 , 29960 
 307 , 2 , 26286 , 28072 
 556 , 1 , 65535 , 14205 
 926 , 2 , 69774 , 30617 
 393 , 8 , 89931 , 16299 
 989 , 6 , 40134 , 17224 
 275 , 1 , 61778 , 13155 
 103 , 8 , 49015 , 9806 
 321 , 7 , 7693 , 2070 
 66 , 5 , 30679 , 6230 
 316 , 5 , 31388 , 20139 
 829 , 1 , 87280 , 18579 
 296 , 8 , 94077 , 16456 
 839 , 4 , 43270 , 22752 
 178 , 3 , 97585 , 30967 
 778 , 3 , 30391 , 31068 
 769 , 2 , 99834 , 13751 
 680 , 5 , 66434 , 34931 
 720 , 6 , 93995 , 33882 
 181 , 2 , 31786 , 13812 
 27 , 7 , 2653 , 4500 
 911 , 3 , 67837 , 22096 
 264 , 7 , 18917 , 7857 
 36 , 1 , 44531 , 28073 
 225 , 1 , 21297 , 12401 
 201 , 7 , 93373 , 30622 
 178 , 1 , 15707 , 94 
 997 , 8 , 85603 , 19094 
 292 , 1 , 29689 , 33856 
 574 , 2 , 9215 , 17 
 977 , 3 , 73888 , 1951 
 165 , 1 , 1753 , 16541 
 515 , 4 , 8940 , 6728 
 256 , 5 , 28577 , 15972 
 787 , 8 , 626 , 22290 
 116 , 6 , 24297 , 9578 
 292 , 1 , 73399 , 31686 
 269 , 4 , 36424 , 19164 
 74 , 7 , 55872 , 10917 
 469 , 6 , 5087 , 26087 
 957 , 2 , 44382 , 24710 
 97 , 3 , 4115 , 1242 
 698 , 6 , 44533 , 27016 
 99 , 6 , 41078 , 13791 
 149 , 6 , 86817 , 29785 
 259 , 3 , 48755 , 22178 
 216 , 5 , 71533 , 31867 
 913 , 3 , 31592 , 26981 
 426 , 4 , 2447 , 33549 
 124 , 8 , 14328 , 176 
 206 , 3 , 6218 , 20149 
 379 , 2 , 57310 , 29441 
 672 , 5 , 85643 , 12954 
 550 , 8 , 75955 , 13795 
 919 , 1 , 45355 , 28827 
 466 , 3 , 81493 , 7864 
 259 , 3 , 7369 , 20215 
 387 , 8 , 21004 , 21132 
 714 , 2 , 48476 , 18215 
 546 , 1 , 96558 , 20677 
 356 , 5 , 24427 , 17129 
 636 , 1 , 76176 , 29061 
 111 , 8 , 19325 , 10951 
 86 , 6 , 98478 , 2052 
 350 , 3 , 56792 , 4278 
 882 , 4 , 29635 , 3597 
 136 , 6 , 78340 , 11850 
 410 , 4 , 65500 , 484 
 373 , 4 , 42644 , 462 
 212 , 6 , 73287 , 21388 
 150 , 3 , 56992 , 34382 
 185 , 7 , 63410 , 29587 
 26 , 6 , 10561 , 24014 
 107 , 1 , 88908 , 7795 
 890 , 8 , 87404 , 24103 
 258 , 4 , 98539 , 3258 
 659 , 6 , 23304 , 30080 
 849 , 2 , 77840 , 29067 
 357 , 3 , 57714 , 33289 
 199 , 7 , 72542 , 25223 
 375 , 3 , 21840 , 33755 
 864 , 6 , 84115 , 8113 
 974 , 5 , 83155 , 20545 
 550 , 1 , 15361 , 33679 
 796 , 7 , 2997 , 14868 
 354 , 2 , 16577 , 7511 
 933 , 4 , 16110 , 3587 
 691 , 4 , 32985 , 27934 
 660 , 4 , 83222 , 22146 
 44 , 6 , 19134 , 14426 
 519 , 3 , 16928 , 24364 
 838 , 1 , 52395 , 10553 
 107 , 3 , 87948 , 948 
 984 , 7 , 59315 , 25240 
 292 , 1 , 80660 , 8957 
 586 , 2 , 68206 , 30649 
 684 , 4 , 84790 , 25292 
 929 , 8 , 46055 , 24963 
 278 , 3 , 84287 , 9512 
 319 , 2 , 57182 , 26187 
 254 , 5 , 70416 , 10328 
 117 , 2 , 6032 , 31383 
 929 , 8 , 88949 , 26519 
 904 , 7 , 29160 , 12160 
 429 , 6 , 57336 , 794 
 796 , 5 , 42808 , 25563 
 697 , 4 , 46749 , 5427 
 129 , 5 , 96736 , 5159 
 540 , 1 , 88552 , 24692 
 464 , 6 , 46817 , 25569 
 981 , 5 , 58189 , 12784 
 166 , 2 , 29529 , 26149 
 826 , 6 , 63290 , 22843 
 707 , 4 , 75935 , 27993 
 646 , 7 , 74718 , 21922 
 331 , 7 , 40312 , 9016 
 425 , 4 , 93022 , 8515 
 378 , 7 , 3964 , 12272 
 192 , 8 , 95481 , 22185 
 142 , 2 , 40214 , 31768 
 718 , 1 , 13525 , 10 
 363 , 2 , 45354 , 18916 
 902 , 8 , 82278 , 13339 
 79 , 6 , 23510 , 21037 
 328 , 3 , 56359 , 32025 
 783 , 2 , 4597 , 23828 
 159 , 4 , 75462 , 28639 
 609 , 7 , 51247 , 33774 
 92 , 8 , 8247 , 33838 
 577 , 7 , 19197 , 28454 
 362 , 1 , 13749 , 12967 
 578 , 6 , 77249 , 5116 
 843 , 7 , 93554 , 19554 
 574 , 1 , 532 , 7101 
 220 , 2 , 2126 , 14895 
 459 , 1 , 15807 , 2372 
 706 , 7 , 95166 , 16595 
 112 , 7 , 53995 , 8385 
 412 , 4 , 58025 , 32885 
 294 , 2 , 60189 , 24306 
 586 , 6 , 69829 , 2083 
 51 , 8 , 19374 , 33428 
 366 , 4 , 44434 , 3241 
 453 , 7 , 36405 , 31577 
 866 , 1 , 60945 , 1641 
 266 , 2 , 87399 , 33216 
 374 , 3 , 89105 , 22710 
 512 , 8 , 12013 , 7956 
 122 , 1 , 84597 , 3317 
 999 , 2 , 40348 , 34942 
 969 , 6 , 75185 , 22134 
 942 , 5 , 80825 , 13019 
 583 , 1 , 50574 , 2778 
 234 , 2 , 44072 , 12744 
 479 , 2 , 43656 , 26177 
 473 , 4 , 25061 , 26412 
 109 , 3 , 23754 , 18044 
 232 , 3 , 65439 , 5482 
 823 , 4 , 72802 , 15136 
 861 , 4 , 52739 , 11966 
 358 , 1 , 67346 , 31925 
 464 , 6 , 95502 , 6653 
 681 , 5 , 88489 , 6322 
 602 , 2 , 69354 , 31239 
 188 , 6 , 33068 , 12602 
 515 , 8 , 80941 , 7668 
 48 , 4 , 35976 , 6594 
 145 , 5 , 62757 , 15742 
 471 , 2 , 73808 , 13098 
 757 , 6 , 58910 , 19550 
 433 , 1 , 45147 , 27422 
 587 , 6 , 39026 , 130 
 237 , 3 , 45940 , 14388 
 573 , 6 , 35292 , 32880 
 393 , 5 , 70386 , 29685 
 308 , 2 , 94152 , 1582 
 497 , 7 , 920 , 15674 
 240 , 1 , 45873 , 16762 
 493 , 5 , 62565 , 19395 
 830 , 2 , 68960 , 33809 
 817 , 7 , 15492 , 1117 
 783 , 5 , 63449 , 20682 
 252 , 7 , 66650 , 30456 
 463 , 7 , 67900 , 33897 
 987 , 2 , 44013 , 6320 
 408 , 4 , 32924 , 34948 
 314 , 6 , 26674 , 2337 
 527 , 5 , 49481 , 6810 
 414 , 7 , 56876 , 15924 
 340 , 7 , 77065 , 23483 
 503 , 7 , 92054 , 19328 
 424 , 4 , 29727 , 11112 
 995 , 3 , 81194 , 28249 
 944 , 1 , 5285 , 20918 
 250 , 1 , 92843 , 27382 
 298 , 1 , 74327 , 30430 
 535 , 3 , 30885 , 27105 
 683 , 2 , 75081 , 7003 
 447 , 2 , 3337 , 18975 
 333 , 2 , 80005 , 28974 
 278 , 6 , 51423 , 26621 
 38 , 6 , 26347 , 6968 
 483 , 6 , 38205 , 29859 
 416 , 3 , 25687 , 18768 
 10 , 2 , 95201 , 7520 
 182 , 1 , 36158 , 22003 
 37 , 3 , 34884 , 33631 
 420 , 3 , 15282 , 4899 
 102 , 5 , 73687 , 18060 
 143 , 1 , 49505 , 24595 
 418 , 5 , 24141 , 10737 
 979 , 2 , 77882 , 1282 
 152 , 6 , 2874 , 21087 
 576 , 3 , 3841 , 16327 
 538 , 5 , 37247 , 10849 
 706 , 4 , 3897 , 11242 
 286 , 7 , 28851 , 11198 
 68 , 7 , 20589 , 7426 
 569 , 1 , 25340 , 24918 
 808 , 2 , 143 , 12654 
 566 , 3 , 54266 , 5330 
 280 , 7 , 86495 , 34784 
 332 , 7 , 5881 , 34818 
 79 , 4 , 96744 , 24615 
 773 , 8 , 66856 , 222 
 522 , 5 , 15420 , 16309 
 558 , 3 , 57833 , 6882 
 631 , 3 , 40655 , 28471 
 444 , 5 , 42450 , 5498 
 467 , 5 , 96059 , 34255 
 542 , 7 , 63266 , 9477 
 56 , 6 , 25840 , 8670 
 460 , 8 , 42535 , 32787 
 88 , 3 , 82560 , 25421 
 101 , 4 , 17537 , 7187 
 208 , 1 , 89145 , 29150 
 834 , 8 , 25243 , 25824 
 43 , 4 , 40963 , 11688 
 42 , 5 , 72699 , 26377 
 455 , 2 , 7854 , 19318 
 70 , 2 , 98041 , 1316 
 525 , 3 , 11392 , 32439 
 7 , 1 , 75795 , 23751 
 696 , 7 , 7370 , 26330 
 487 , 3 , 52924 , 12745 
 994 , 6 , 14172 , 18046 
 713 , 7 , 26852 , 25026 
 695 , 1 , 77352 , 11921 
 899 , 4 , 68038 , 10069 
 360 , 5 , 88945 , 16139 
 980 , 2 , 45475 , 19232 
 314 , 5 , 10295 , 19679 
 917 , 1 , 49740 , 17086 
 916 , 8 , 3194 , 6321 
 959 , 8 , 25739 , 23644 
 295 , 8 , 64928 , 26837 
 759 , 8 , 20466 , 7151 
 593 , 3 , 41462 , 5243 
 608 , 4 , 58831 , 18545 
 547 , 5 , 79781 , 26211 
 998 , 6 , 78325 , 15121 
 988 , 8 , 94229 , 5160 
 841 , 6 , 72833 , 34402 
 106 , 1 , 77628 , 18805 
 861 , 3 , 86240 , 15117 
 860 , 7 , 98301 , 2066 
 509 , 2 , 35346 , 3495 
 286 , 3 , 20314 , 30667 
 693 , 8 , 86305 , 9140 
 505 , 4 , 48103 , 16700 
 940 , 5 , 78655 , 20418 
 675 , 3 , 87889 , 34510 
 54 , 2 , 47891 , 16050 
 896 , 8 , 17486 , 5600 
 189 , 1 , 2103 , 11337 
 869 , 8 , 42874 , 7891 
 446 , 7 , 10700 , 11033 
 256 , 8 , 98511 , 8487 
 544 , 2 , 43819 , 11869 
 934 , 2 , 52684 , 17176 
 368 , 7 , 88568 , 26284 
 386 , 2 , 80482 , 29961 
 625 , 7 , 72618 , 18402 
 73 , 1 , 53505 , 24359 
 875 , 3 , 50583 , 15022 
 577 , 3 , 52970 , 24798 
 8 , 5 , 76101 , 26585 
 530 , 8 , 39341 , 26466 
 502 , 4 , 56821 , 1777 
 167 , 5 , 52609 , 15350 
 38 , 2 , 68678 , 21998 
 77 , 6 , 83781 , 20580 
 263 , 1 , 82132 , 28143 
 428 , 8 , 92918 , 165 
 905 , 4 , 29530 , 4196 
 400 , 2 , 3811 , 31157 
 543 , 5 , 38560 , 33037 
 437 , 8 , 98168 , 4945 
 14 , 4 , 21131 , 11213 
 148 , 4 , 54623 , 10678 
 924 , 4 , 78826 , 14550 
 311 , 4 , 6538 , 29359 
 558 , 2 , 91048 , 2781 
 187 , 1 , 19934 , 28369 
 554 , 1 , 10290 , 30721 
 733 , 7 , 57587 , 19723 
 516 , 3 , 62405 , 3629 
 600 , 2 , 32253 , 11486 
 722 , 8 , 1091 , 29984 
 609 , 8 , 82865 , 15752 
 255 , 1 , 54228 , 15804 
 643 , 1 , 21956 , 33665 
 389 , 2 , 97644 , 28374 
 800 , 2 , 6146 , 1369 
 489 , 7 , 91214 , 34928 
 763 , 4 , 97844 , 20160 
 769 , 1 , 21611 , 21759 
 949 , 6 , 19327 , 10043 
 531 , 6 , 27044 , 3782 
 457 , 8 , 33269 , 25319 
 9 , 3 , 22200 , 10482 
 545 , 3 , 96005 , 12030 
 253 , 8 , 63494 , 28889 
 563 , 3 , 33695 , 28790 
 344 , 3 , 79426 , 29702 
 951 , 7 , 94874 , 34838 
 114 , 3 , 5756 , 6366 
 349 , 3 , 54973 , 15884 
 69 , 5 , 87957 , 1403 
 836 , 7 , 98292 , 15181 
 925 , 4 , 4314 , 9854 
 577 , 7 , 12532 , 6088 
 762 , 4 , 77379 , 32274 
 229 , 7 , 89196 , 1191 
 293 , 7 , 73859 , 2626 
 204 , 4 , 82030 , 31925 
 45 , 1 , 89435 , 27180 
 443 , 7 , 52683 , 25033 
 167 , 8 , 43214 , 28638 
 196 , 5 , 92997 , 30300 
 433 , 1 , 90566 , 21169 
 400 , 4 , 43847 , 15099 
 952 , 1 , 38250 , 31483 
 734 , 4 , 73956 , 21025 
 927 , 4 , 98382 , 34547 
 21 , 2 , 46721 , 23334 
 967 , 5 , 86138 , 27207 
 850 , 7 , 75986 , 26774 
 177 , 2 , 1704 , 237 
 203 , 8 , 31686 , 19037 
 327 , 2 , 82201 , 9398 
 399 , 7 , 19232 , 22994 
 995 , 3 , 71123 , 1162 
 656 , 5 , 87863 , 20895 
 384 , 1 , 32423 , 196 
 842 , 2 , 82822 , 2520 
 654 , 4 , 43044 , 470 
 872 , 7 , 57352 , 8992 
 144 , 6 , 40509 , 33668 
 459 , 2 , 15417 , 30883 
 982 , 5 , 51830 , 13357 
 121 , 1 , 7431 , 22745 
 722 , 6 , 44297 , 10083 
 366 , 1 , 2799 , 14802 
 396 , 5 , 78551 , 5897 
 123 , 3 , 41695 , 9716 
 894 , 5 , 44578 , 1390 
 324 , 3 , 8447 , 27183 
 786 , 4 , 32288 , 33743 
 427 , 4 , 9183 , 3003 
 594 , 4 , 8408 , 27981 
 99 , 2 , 68928 , 31726 
 630 , 7 , 76114 , 16405 
 937 , 1 , 34048 , 8483 
 245 , 8 , 42703 , 4150 
 364 , 8 , 78354 , 30384 
 238 , 2 , 57755 , 15547 
 40 , 5 , 89538 , 7864 
 507 , 8 , 35314 , 29243 
 610 , 2 , 32704 , 6368 
 572 , 3 , 8735 , 7631 
 878 , 5 , 29771 , 14592 
 386 , 1 , 53269 , 15647 
 420 , 5 , 56270 , 17366 
 197 , 6 , 16091 , 5783 
 562 , 6 , 85082 , 21860 
 532 , 4 , 41410 , 4925 
 413 , 8 , 89516 , 11378 
 472 , 6 , 56773 , 994 
 365 , 6 , 91038 , 106 
 616 , 8 , 38985 , 31454 
 514 , 2 , 32083 , 18188 
 376 , 2 , 12174 , 26366 
 426 , 6 , 27797 , 32755 
 508 , 1 , 41166 , 16943 
 602 , 1 , 83135 , 33424 
 560 , 7 , 99550 , 5016 
 19 , 1 , 35451 , 16680 
 621 , 8 , 95405 , 15127 
 781 , 2 , 56686 , 24831 
 339 , 5 , 2143 , 21943 
 662 , 2 , 77691 , 23 
 200 , 4 , 43697 , 28032 
 33 , 7 , 92521 , 32234 
 541 , 5 , 23278 , 26057 
 807 , 8 , 13272 , 12672 
 282 , 8 , 43118 , 6589 
 299 , 2 , 37075 , 27679 
 194 , 5 , 45159 , 16745 
 12 , 2 , 54070 , 4813 
 637 , 8 , 25067 , 21973 
 501 , 8 , 53507 , 27606 
 126 , 8 , 22037 , 14749 
 797 , 5 , 7804 , 27299 
 190 , 8 , 6681 , 23252 
 747 , 8 , 22059 , 33765 
 698 , 8 , 54163 , 7098 
 371 , 1 , 88028 , 27717 
 336 , 4 , 86709 , 9018 
 765 , 7 , 93470 , 19038 
 348 , 7 , 285 , 4790 
 805 , 5 , 55062 , 25013 
 378 , 6 , 51675 , 26189 
 119 , 6 , 41251 , 33637 
 232 , 4 , 70199 , 6549 
 559 , 2 , 76326 , 9793 
 978 , 1 , 56754 , 5360 
 196 , 2 , 48316 , 18651 
 575 , 1 , 92882 , 26541 
 792 , 8 , 59569 , 5727 
 445 , 2 , 78804 , 25367 
 381 , 2 , 22303 , 33867 
 898 , 5 , 94133 , 27737 
 215 , 6 , 78628 , 4412 
 890 , 5 , 30560 , 19426 
 329 , 1 , 31045 , 7607 
 893 , 2 , 86074 , 21561 
 573 , 3 , 60748 , 18414 
 532 , 1 , 32991 , 26310 
 127 , 6 , 2818 , 28112 
 560 , 6 , 41964 , 15271 
 604 , 3 , 4335 , 12246 
 727 , 3 , 44357 , 29634 
 720 , 5 , 2702 , 31182 
 982 , 6 , 65971 , 13133 
 564 , 1 , 85478 , 3847 
 416 , 3 , 10045 , 3438 
 764 , 6 , 4369 , 34067 
 105 , 6 , 21116 , 9503 
 131 , 1 , 19107 , 18178 
 917 , 1 , 28972 , 26326 
 800 , 6 , 11522 , 12300 
 943 , 6 , 48742 , 7662 
 325 , 1 , 1935 , 31090 
 660 , 4 , 56401 , 20040 
 9 , 1 , 47082 , 31931 
 476 , 4 , 26015 , 8835 
 673 , 6 , 2446 , 29395 
 661 , 4 , 22322 , 25684 
 645 , 3 , 46953 , 16263 
 947 , 8 , 56518 , 7311 
 461 , 7 , 94803 , 22939 
 23 , 1 , 44193 , 1138 
 744 , 6 , 85591 , 11018 
 370 , 1 , 75267 , 14446 
 666 , 7 , 2763 , 23107 
 665 , 3 , 59374 , 34870 
 309 , 3 , 43409 , 10337 
 889 , 8 , 77245 , 7873 
 321 , 7 , 75636 , 15644 
 432 , 7 , 35985 , 12204 
 163 , 5 , 93415 , 23684 
 657 , 8 , 55036 , 1406 
 271 , 6 , 83890 , 15907 
 151 , 1 , 51506 , 3766 
 630 , 5 , 95950 , 27545 
 732 , 2 , 10705 , 30379 
 872 , 2 , 48972 , 30007 
 383 , 1 , 75281 , 20504 
 867 , 3 , 84721 , 2701 
 372 , 8 , 66280 , 6354 
 871 , 3 , 52385 , 6294 
 153 , 4 , 27200 , 9147 
 755 , 1 , 73774 , 8362 
 550 , 7 , 30597 , 14401 
 701 , 4 , 67281 , 13067 
 291 , 4 , 73562 , 26205 
 243 , 5 , 92198 , 31648 
 740 , 3 , 22227 , 19372 
 355 , 5 , 83479 , 22496 
 386 , 6 , 5029 , 33773 
 435 , 4 , 83628 , 27166 
 118 , 8 , 38425 , 27731 
 798 , 7 , 86039 , 10047 
 404 , 6 , 46300 , 20800 
 879 , 8 , 47162 , 27333 
 508 , 2 , 60142 , 11108 
 883 , 6 , 58766 , 18616 
 178 , 4 , 27436 , 16735 
 497 , 7 , 63208 , 25027 
 844 , 7 , 26104 , 3978 
 451 , 8 , 66636 , 28101 
 727 , 6 , 27125 , 26193 
 615 , 8 , 45481 , 28859 
 345 , 2 , 83123 , 5974 
 310 , 5 , 35557 , 2641 
 854 , 6 , 56487 , 10893 
 110 , 8 , 64853 , 26755 
 647 , 8 , 50430 , 27324 
 728 , 8 , 60451 , 27496 
 18 , 8 , 36377 , 1551 
 146 , 3 , 77044 , 13828 
 405 , 6 , 27166 , 8891 
 612 , 1 , 37602 , 22982 
 300 , 3 , 80673 , 9909 
 37 , 5 , 4133 , 1017 
 506 , 3 , 67602 , 13791 
 537 , 1 , 70419 , 27776 
 812 , 7 , 54994 , 31617 
 850 , 6 , 7985 , 1378 
 701 , 4 , 29201 , 31902 
 496 , 7 , 67177 , 3222 
 363 , 1 , 21182 , 25966 
 138 , 4 , 93767 , 20378 
 293 , 2 , 70606 , 16872 
 994 , 4 , 52357 , 20039 
 817 , 6 , 54990 , 30954 
 458 , 2 , 68997 , 26360 
 679 , 8 , 37589 , 30107 
 837 , 2 , 4344 , 11434 
 240 , 4 , 35808 , 16437 
 338 , 4 , 51939 , 11763 
 441 , 6 , 21535 , 13272 
 785 , 2 , 12072 , 30478 
 337 , 4 , 58617 , 33724 
 597 , 8 , 99644 , 13253 
 260 , 6 , 25259 , 15101 
 359 , 5 , 81720 , 15289 
 717 , 7 , 90652 , 2388 
 184 , 3 , 95041 , 11760 
 886 , 6 , 10794 , 2173 
 273 , 4 , 8709 , 34450 
 137 , 5 , 41767 , 4324 
 330 , 4 , 61776 , 26877 
 230 , 5 , 47101 , 20944 
 802 , 3 , 27986 , 19944 
 380 , 7 , 56461 , 18274 
 553 , 7 , 823 , 4748 
 814 , 4 , 5365 , 137 
 834 , 1 , 42167 , 19783 
 574 , 5 , 79560 , 13542 
 490 , 1 , 89723 , 18332 
 685 , 7 , 3771 , 21999 
 192 , 7 , 19450 , 15356 
 883 , 4 , 34006 , 28125 
 754 , 1 , 58927 , 756 
 674 , 8 , 45454 , 2135 
 797 , 3 , 33359 , 5815 
 718 , 6 , 74875 , 11987 
 709 , 7 , 30765 , 20936 
 358 , 7 , 80567 , 6687 
 901 , 4 , 87490 , 19534 
 671 , 1 , 27263 , 31648 
 226 , 7 , 46086 , 15890 
 261 , 4 , 24643 , 11059 
 329 , 4 , 84438 , 24788 
 741 , 5 , 55508 , 556 
 194 , 4 , 15093 , 13414 
 511 , 5 , 78986 , 24259 
 627 , 3 , 81029 , 31656 
 1000 , 8 , 78874 , 20916 
 230 , 7 , 85883 , 33502 
 348 , 3 , 79768 , 25388 
 811 , 5 , 59954 , 19856 
 930 , 8 , 97192 , 34205 
 223 , 8 , 20492 , 32452 
 481 , 2 , 25409 , 33899 
 521 , 6 , 59407 , 34090 
 674 , 7 , 46665 , 34434 
 475 , 7 , 42619 , 31928 
 664 , 5 , 95896 , 1764 
 540 , 7 , 54166 , 26206 
 576 , 7 , 63632 , 26222 
 55 , 7 , 95423 , 10324 
 6 , 6 , 24784 , 32892 
 410 , 3 , 46085 , 33105 
 118 , 5 , 48167 , 24765 
 18 , 8 , 2084 , 32916 
 439 , 7 , 78067 , 2352 
 313 , 4 , 99690 , 32968 
 843 , 1 , 54190 , 11118 
 646 , 3 , 91901 , 9286 
 825 , 7 , 6844 , 3302 
 301 , 8 , 59886 , 16452 
 894 , 4 , 14473 , 5072 
 937 , 2 , 23304 , 17639 
 990 , 4 , 81446 , 2802 
 242 , 7 , 95682 , 23435 
 628 , 8 , 37132 , 15818 
 555 , 2 , 62663 , 31156 
 289 , 7 , 72479 , 19387 
 532 , 3 , 41368 , 4859 
 22 , 2 , 21838 , 15490 
 757 , 1 , 24337 , 3482 
 792 , 2 , 63293 , 33867 
 277 , 7 , 93678 , 15040 
 403 , 6 , 9955 , 27944 
 586 , 3 , 43818 , 2142 
 398 , 7 , 22259 , 16151 
 724 , 5 , 13513 , 30673 
 948 , 7 , 33518 , 1858 
 287 , 3 , 86047 , 3046 
 611 , 5 , 86694 , 6381 
 968 , 7 , 32255 , 15059 
 357 , 3 , 34870 , 19172 
 367 , 8 , 26401 , 15482 
 812 , 6 , 23858 , 28313 
 457 , 2 , 31841 , 21324 
 441 , 2 , 21301 , 17998 
 667 , 2 , 78559 , 12954 
 968 , 7 , 36270 , 23 
 575 , 5 , 53423 , 2641 
 15 , 6 , 37027 , 11061 
 340 , 2 , 79296 , 26291 
 874 , 3 , 26838 , 20537 
 807 , 6 , 86974 , 11630 
 891 , 8 , 79038 , 30200 
 27 , 4 , 19881 , 8935 
 678 , 1 , 45481 , 14784 
 957 , 7 , 73887 , 16566 
 835 , 4 , 39047 , 29650 
 921 , 4 , 29728 , 10464 
 693 , 7 , 22274 , 18271 
 658 , 5 , 84002 , 3277 
